time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-04-22T21:24:31.244Z,23.7236,121.5707,4.716,5.2,mb,56,94,0.414,1.08,us,us6000mt21,2024-04-22T22:01:59.040Z,"28 km S of Hualien City, Taiwan",earthquake,4.22,4.243,0.057,103,reviewed,us,us
2024-04-22T21:19:36.182Z,23.7536,121.5911,12.232,5.3,mww,75,66,0.449,0.89,us,us6000mt1x,2024-04-23T13:41:56.040Z,"24 km S of Hualien City, Taiwan",earthquake,3.32,4.607,0.071,19,reviewed,us,us
2024-04-22T21:04:21.890Z,23.698,121.574,4.83,5.4,mwr,61,35,0.396,1.07,us,us6000mt1q,2024-04-23T21:10:10.546Z,"31 km S of Hualien City, Taiwan",earthquake,3.61,4.908,0.071,19,reviewed,us,us
2024-04-22T20:49:57.865Z,23.6546,121.6151,17,5.5,mww,115,67,0.391,0.67,us,us6000mt1n,2024-05-10T14:56:43.633Z,"35 km S of Hualien City, Taiwan",earthquake,3.79,1.757,0.069,20,reviewed,us,us
2024-04-22T20:03:06.728Z,23.7645,121.6886,8.08,5.2,mb,78,81,0.516,0.51,us,us6000mt1g,2024-05-06T17:05:41.632Z,"25 km SSE of Hualien City, Taiwan",earthquake,2.91,3.156,0.043,180,reviewed,us,us
2024-04-22T19:19:53.318Z,23.7865,121.6574,8.683,5,mb,78,80,0.513,0.61,us,us6000mt18,2024-05-06T15:57:19.040Z,"21 km SSE of Hualien City, Taiwan",earthquake,3.27,4.229,0.045,155,reviewed,us,us
2024-04-22T18:32:48.454Z,23.8622,121.5621,10,6.1,mww,120,22,0.527,0.67,us,us6000mt0s,2024-05-10T14:47:58.053Z,"13 km SSW of Hualien City, Taiwan",earthquake,3.41,1.819,0.065,23,reviewed,us,us
2024-04-22T18:26:52.852Z,23.7141,121.6599,9,6.1,mww,119,35,0.462,0.76,us,us6000mt0r,2024-05-05T10:01:59.233Z,"29 km S of Hualien City, Taiwan",earthquake,2.91,1.823,0.059,28,reviewed,us,us
2024-04-22T14:20:09.372Z,23.716,121.618,8.222,5,mb,63,82,0.436,0.96,us,us7000mdv0,2024-05-01T15:48:37.456Z,"28 km S of Hualien City, Taiwan",earthquake,2.79,4.53,0.057,97,reviewed,us,us
2024-04-22T14:11:22.980Z,23.7259,121.5781,8,5.8,mww,121,44,0.42,0.74,us,us7000mduw,2024-05-01T15:14:20.594Z,"27 km S of Hualien City, Taiwan",earthquake,3.45,1.734,0.062,25,reviewed,us,us
2024-04-22T13:13:40.535Z,23.6479,121.554,10,5.1,mww,139,74,0.347,0.69,us,us7000mdup,2024-04-30T20:10:06.040Z,"36 km S of Hualien City, Taiwan",earthquake,4.83,1.774,0.071,19,reviewed,us,us
2024-04-22T12:22:49.954Z,11.0201,138.6927,10,5.4,mww,120,28,6.553,0.58,us,us7000mduf,2024-05-06T14:36:42.832Z,"177 km NNE of Colonia, Micronesia",earthquake,7.09,1.501,0.052,35,reviewed,us,us
2024-04-22T11:45:35.666Z,23.6672,121.573,10,5.1,mb,62,80,0.373,1,us,us7000mduc,2024-05-06T14:14:32.186Z,"34 km S of Hualien City, Taiwan",earthquake,3.34,1.806,0.051,144,reviewed,us,us
2024-04-22T11:44:00.447Z,23.7275,121.5713,21.887,5,mb,43,94,0.418,0.92,us,us6000muxx,2024-05-06T14:15:21.700Z,"27 km S of Hualien City, Taiwan",earthquake,4.6,4.898,0.063,80,reviewed,us,us
2024-04-22T11:40:13.386Z,10.9536,138.7036,10,5.2,mww,88,37,6.57,0.98,us,us7000mdu9,2024-05-03T18:32:38.040Z,"171 km NNE of Colonia, Micronesia",earthquake,8.89,1.791,0.078,16,reviewed,us,us
2024-04-22T11:34:37.074Z,23.6047,121.6214,10,5.2,mb,53,81,0.365,1.12,us,us6000muy1,2024-05-03T18:11:24.587Z,"41 km S of Hualien City, Taiwan",earthquake,4.95,1.842,0.058,99,reviewed,us,us
2024-04-22T11:25:56.268Z,23.6617,121.5571,10,5,mb,55,81,0.567,0.84,us,us6000muxz,2024-05-03T15:06:24.040Z,"35 km S of Hualien City, Taiwan",earthquake,6.55,1.846,0.052,117,reviewed,us,us
2024-04-22T11:13:11.313Z,23.7355,121.6162,10,5.1,mb,74,65,0.45,0.93,us,us7000mdtl,2024-05-06T14:10:36.676Z,"26 km S of Hualien City, Taiwan",earthquake,3.99,1.436,0.044,169,reviewed,us,us
2024-04-22T11:11:33.022Z,-8.8902,111.2844,35,5.3,mb,92,30,2.011,0.87,us,us7000mdtn,2024-05-03T13:48:39.177Z,"101 km SSW of Trenggalek, Indonesia",earthquake,7.27,1.763,0.06,93,reviewed,us,us
2024-04-22T11:10:48.733Z,-8.9573,111.2888,54.28,5.1,mb,76,37,2.872,0.97,us,us7000mdtk,2024-05-03T13:37:09.040Z,"107 km SSW of Trenggalek, Indonesia",earthquake,7.99,2.386,0.078,54,reviewed,us,us
2024-04-22T10:50:31.016Z,23.7158,121.63,10,5.6,mb,77,74,0.444,0.88,us,us7000mdti,2024-04-23T20:20:49.040Z,"29 km S of Hualien City, Taiwan",earthquake,5.33,1.856,0.037,264,reviewed,us,us
2024-04-22T10:46:22.449Z,23.7074,121.595,10,5.2,mb,66,75,0.974,0.8,us,us7000mdtc,2024-04-23T20:18:29.040Z,"29 km S of Hualien City, Taiwan",earthquake,5.94,1.88,0.075,59,reviewed,us,us
2024-04-22T09:16:02.901Z,23.8723,121.2796,31.99,5.2,mb,46,77,0.31,1.2,us,us7000mdt0,2024-04-22T09:36:55.040Z,"33 km ESE of Puli, Taiwan",earthquake,4.83,5.46,0.049,136,reviewed,us,us
2024-04-22T09:12:11.180Z,23.7867,121.5642,10,5.1,mb,44,57,0.463,0.57,us,us7000mdt2,2024-04-22T09:54:44.040Z,"21 km S of Hualien City, Taiwan",earthquake,4.26,1.585,0.059,94,reviewed,us,us
2024-04-22T09:08:39.073Z,23.7004,121.6098,8.892,5.3,mww,62,57,0.42,1.1,us,us7000mdsw,2024-04-22T11:11:12.086Z,"30 km S of Hualien City, Taiwan",earthquake,4.22,4.404,0.083,14,reviewed,us,us
2024-04-21T19:05:14.641Z,18.2333,-105.6279,10,5.4,mww,77,174,4.396,0.58,us,us7000mdpx,2024-05-02T16:38:40.022Z,"145 km SSW of Emiliano Zapata, Mexico",earthquake,10.24,1.903,0.049,40,reviewed,us,us
2024-04-21T11:59:16.820Z,-31.6851,-178.7399,46.324,5.1,mb,71,78,2.517,0.98,us,us7000mdn0,2024-05-13T09:51:16.040Z,Kermadec Islands region,earthquake,10.33,6.389,0.067,73,reviewed,us,us
2024-04-21T06:37:19.558Z,64.5409,-17.5954,10,5.3,mww,227,59,1.62,0.58,us,us7000mdlk,2024-05-09T17:55:59.040Z,"119 km WNW of Höfn, Iceland",earthquake,6.99,1.801,0.06,27,reviewed,us,us
2024-04-21T02:40:56.279Z,23.4672,121.6163,34.394,5.1,mww,88,63,0.302,0.95,us,us7000mdkn,2024-05-11T23:29:26.040Z,"56 km S of Hualien City, Taiwan",earthquake,4.96,4.186,0.098,10,reviewed,us,us
2024-04-20T03:42:24.412Z,17.0523,145.3641,489.707,5,mb,123,38,1.847,0.83,us,us7000mde4,2024-05-15T03:52:30.973Z,"207 km NNW of Saipan, Northern Mariana Islands",earthquake,10.53,6.127,0.024,559,reviewed,us,us
2024-04-19T11:00:39.933Z,-1.1768,-24.3909,10,5.4,mww,68,49,12.38,0.77,us,us7000md43,2024-04-25T20:08:33.281Z,central Mid-Atlantic Ridge,earthquake,10.4,1.864,0.068,21,reviewed,us,us
2024-04-19T09:18:00.873Z,-21.9154,170.8589,87.011,5.7,mww,193,38,3.236,0.53,us,us7000md3k,2024-05-15T14:26:00.067Z,southeast of the Loyalty Islands,earthquake,9.5,4.533,0.047,43,reviewed,us,us
2024-04-19T02:23:16.270Z,-24.5403,-176.7015,10,5.2,mb,57,72,3.628,1.11,us,us7000md1y,2024-05-10T00:08:35.040Z,south of the Fiji Islands,earthquake,9.87,1.772,0.049,140,reviewed,us,us
2024-04-18T17:40:02.062Z,33.5041,81.7676,10,5.1,mb,102,31,6.439,0.89,us,us7000mczb,2024-04-29T16:58:40.040Z,western Xizang,earthquake,6.84,1.751,0.037,235,reviewed,us,us
2024-04-18T15:12:30.391Z,25.7087,-110.7948,10,5.6,mww,26,197,2.062,0.63,us,us7000mcxe,2024-05-11T21:16:53.048Z,"64 km ESE of Loreto, Mexico",earthquake,8.15,1.965,0.035,78,reviewed,us,us
2024-04-18T15:11:25.604Z,39.9872,35.96,16,5.6,mww,72,57,1.137,0.61,us,us7000mcxc,2024-05-11T21:06:28.937Z,"10 km W of Sulusaray, Turkey",earthquake,4.75,1.713,0.038,65,reviewed,us,us
2024-04-18T09:29:11.975Z,22.7642,143.3124,62,5.4,mww,127,52,4.432,0.92,us,us7000mcul,2024-05-14T05:40:22.629Z,"Volcano Islands, Japan region",earthquake,7.74,1.871,0.058,29,reviewed,us,us
2024-04-18T08:26:13.393Z,-43.6941,-16.0988,10,5.2,mb,83,67,28.789,0.52,us,us7000mcua,2024-05-04T12:02:08.103Z,southern Mid-Atlantic Ridge,earthquake,5.22,1.844,0.064,81,reviewed,us,us
2024-04-18T07:39:39.658Z,26.2783,-110.56,10,5.2,mww,217,120,1.826,0.78,us,us7000mcu3,2024-05-04T08:47:16.049Z,"84 km ENE of Loreto, Mexico",earthquake,8.54,1.883,0.042,55,reviewed,us,us
2024-04-17T21:31:47.788Z,-21.2737,-177.8682,387.775,5.4,mww,273,19,2.488,0.78,us,us7000mcru,2024-05-13T22:45:10.594Z,"266 km W of Houma, Tonga",earthquake,9.28,4.3,0.086,13,reviewed,us,us
2024-04-17T21:21:54.614Z,11.1271,-85.3325,154,5.5,mww,256,113,0.85,0.97,us,us7000mcrs,2024-05-13T05:05:50.248Z,"20 km ESE of Cárdenas, Nicaragua",earthquake,6.34,1.818,0.033,87,reviewed,us,us
2024-04-17T14:14:46.694Z,33.2503,132.3647,32,6.3,mww,386,29,1.351,0.81,us,us7000mcpi,2024-05-15T15:34:19.198Z,"18 km W of Uwajima, Japan",earthquake,4.97,1.826,0.037,69,reviewed,us,us
2024-04-17T08:04:42.143Z,-62.864,148.4673,10,5,mb,69,40,9.989,0.98,us,us7000mcm3,2024-05-16T06:34:26.040Z,Balleny Islands region,earthquake,7.53,1.727,0.092,38,reviewed,us,us
2024-04-16T23:01:24.225Z,11.3838,92.9714,58.174,5.2,mb,168,34,6.701,0.72,us,us7000mcjj,2024-05-10T22:39:49.393Z,"39 km SE of Port Blair, India",earthquake,8.3,5.551,0.049,138,reviewed,us,us
2024-04-16T16:06:15.536Z,9.6873,126.2537,51.666,5,mb,217,20,2.685,0.85,us,us7000mcg7,2024-05-15T15:44:45.363Z,"17 km ESE of Union, Philippines",earthquake,8.37,4.498,0.036,248,reviewed,us,us
2024-04-16T14:58:55.527Z,12.9353,145.4323,9.219,5.4,mww,269,24,0.851,0.73,us,us7000mcej,2024-05-15T14:47:23.704Z,"83 km ESE of Inarajan Village, Guam",earthquake,6.85,2.865,0.066,22,reviewed,us,us
2024-04-16T10:37:21.329Z,55.8596,164.5172,10,5,mb,148,80,4.45,0.54,us,us7000mcdg,2024-05-15T13:19:18.040Z,"133 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.77,1.863,0.041,189,reviewed,us,us
2024-04-16T07:56:45.448Z,-14.8744,167.9419,43.726,5,mww,80,38,6.633,0.75,us,us7000mccx,2024-05-16T06:12:54.040Z,"95 km ENE of Port-Olry, Vanuatu",earthquake,6.03,4.928,0.093,11,reviewed,us,us
2024-04-15T22:38:56.776Z,29.4354,131.7732,7.279,5.9,mww,293,30,2.361,0.49,us,us7000mcb1,2024-05-13T03:25:47.159Z,"148 km SE of Koshima, Japan",earthquake,6.33,2.653,0.045,48,reviewed,us,us
2024-04-15T10:43:27.346Z,-5.199,151.9156,61.616,5.4,mww,104,32,6.301,0.97,us,us7000mc5q,2024-05-16T06:09:12.656Z,"102 km SSW of Kokopo, Papua New Guinea",earthquake,6.65,3.511,0.078,16,reviewed,us,us
2024-04-14T20:56:28.097Z,-5.8037,151.0832,49,6.5,mww,106,42,5.284,0.96,us,us7000mc2t,2024-04-27T19:40:58.336Z,"108 km ESE of Kimbe, Papua New Guinea",earthquake,8.1,1.935,0.073,18,reviewed,us,us
2024-04-14T05:28:47.416Z,7.6417,-37.1742,10,5.3,mww,133,84,13.439,0.56,us,us7000mc01,2024-04-29T20:02:34.040Z,central Mid-Atlantic Ridge,earthquake,10.69,1.881,0.063,24,reviewed,us,us
2024-04-13T16:40:55.769Z,2.1,126.6184,42.689,5.3,mb,220,25,1.517,0.77,us,us7000mbx7,2024-05-09T14:19:17.040Z,"160 km WNW of Tobelo, Indonesia",earthquake,5.19,3.955,0.036,275,reviewed,us,us
2024-04-13T15:17:18.773Z,-49.031,121.3854,10,5,mww,102,46,16.384,0.64,us,us7000mbwy,2024-05-08T18:03:10.040Z,western Indian-Antarctic Ridge,earthquake,9.75,1.73,0.083,14,reviewed,us,us
2024-04-13T10:47:02.842Z,-15.0413,-173.0667,10,5.4,mww,99,42,1.678,0.94,us,us7000mbw6,2024-05-04T04:41:24.291Z,"127 km NE of Hihifo, Tonga",earthquake,7.01,1.777,0.093,11,reviewed,us,us
2024-04-13T06:53:44.360Z,-42.1381,88.8361,10,5,mb,41,116,24.236,0.71,us,us7000mbuy,2024-04-27T08:06:20.040Z,southeast Indian Ridge,earthquake,13.06,1.898,0.093,37,reviewed,us,us
2024-04-13T06:26:35.618Z,2.2418,126.6995,43.736,5.2,mb,131,68,1.605,0.62,us,us7000mbux,2024-04-27T08:03:59.040Z,"156 km WNW of Tobelo, Indonesia",earthquake,7.25,6.466,0.052,124,reviewed,us,us
2024-04-13T05:44:39.593Z,33.5479,81.8672,10,5.5,mww,209,25,6.438,0.59,us,us7000mbuv,2024-04-27T07:54:12.468Z,western Xizang,earthquake,7.97,1.846,0.066,22,reviewed,us,us
2024-04-12T15:59:15.269Z,-10.2257,161.0159,20,5.8,mww,84,42,1.311,0.77,us,us7000mbqp,2024-05-05T13:17:31.854Z,"102 km WNW of Kirakira, Solomon Islands",earthquake,7.31,1.822,0.045,47,reviewed,us,us
2024-04-12T09:00:17.560Z,28.279,129.2805,53.889,5,mww,209,97,1.693,0.55,us,us7000mbm5,2024-05-09T12:00:28.040Z,"5 km ESE of Uken, Japan",earthquake,6.17,5.292,0.073,18,reviewed,us,us
2024-04-11T17:34:06.488Z,3.6958,126.7665,45.378,5,mb,71,112,2.966,0.78,us,us7000mbh3,2024-04-27T20:13:09.040Z,"237 km SE of Sarangani, Philippines",earthquake,3.14,7.054,0.05,128,reviewed,us,us
2024-04-11T03:33:57.207Z,7.6449,126.1637,10,5.2,mww,95,78,0.814,1.09,us,us7000mbbc,2024-05-03T21:26:41.513Z,"5 km NE of Bantacan, Philippines",earthquake,6.65,1.537,0.069,20,reviewed,us,us
2024-04-11T00:47:07.145Z,-38.6965,78.1286,10,5,mb,61,79,1.001,0.86,us,us7000md4x,2024-04-30T23:44:11.040Z,Mid-Indian Ridge,earthquake,8.58,1.822,0.082,47,reviewed,us,us
2024-04-10T16:20:17.869Z,11.8705,125.841,9.55,5.2,mww,169,102,4.777,0.61,us,us7000mb7s,2024-05-03T21:53:46.027Z,"42 km E of Sulat, Philippines",earthquake,9.27,4.154,0.066,22,reviewed,us,us
2024-04-10T15:33:42.660Z,-17.2602,-68.4861,203.694,5,mww,259,79,1.025,0.9,us,us7000mb79,2024-05-03T22:18:30.040Z,"60 km W of Patacamaya, Bolivia",earthquake,7.4,5.117,0.08,15,reviewed,us,us
2024-04-10T14:56:17.408Z,41.9701,82.6644,10,5.3,mww,279,25,2.698,0.43,us,us7000mb76,2024-05-09T12:55:18.349Z,"35 km NW of Kuqa, China",earthquake,7.46,1.8,0.061,26,reviewed,us,us
2024-04-10T10:57:39.261Z,41.8952,82.4218,10,5,mb,131,96,2.504,0.54,us,us7000mb69,2024-04-25T07:16:22.040Z,"46 km WNW of Kuqa, China",earthquake,8.18,1.883,0.053,112,reviewed,us,us
2024-04-10T07:57:42.427Z,-38.8374,47.1158,10,5.1,mb,47,38,8.353,0.63,us,us7000mb5u,2024-05-08T13:41:55.040Z,Southwest Indian Ridge,earthquake,6.23,1.859,0.093,38,reviewed,us,us
2024-04-09T14:07:05.819Z,28.0294,100.2598,30.393,5,mb,159,29,8.179,0.67,us,us7000mazk,2024-05-03T18:09:26.040Z,"45 km WNW of Yongning, China",earthquake,4.52,4.041,0.044,170,reviewed,us,us
2024-04-09T09:48:01.603Z,2.7057,127.0614,35,6.4,mww,267,23,1.945,0.49,us,us7000maxr,2024-05-09T08:52:10.254Z,"150 km NW of Tobelo, Indonesia",earthquake,6.82,1.792,0.041,58,reviewed,us,us
2024-04-09T00:04:05.827Z,-1.585,134.4849,10,5.5,mb,78,90,14.808,0.39,us,us7000mc4q,2024-05-06T05:01:50.807Z,"35 km ESE of Ransiki, Indonesia",earthquake,10.87,1.818,0.072,67,reviewed,us,us
2024-04-09T00:02:52.078Z,-1.6951,134.4237,6.66,5.9,mww,177,22,2.49,0.48,us,us7000maw0,2024-05-06T04:56:31.010Z,"34 km SE of Ransiki, Indonesia",earthquake,5.49,2.809,0.055,32,reviewed,us,us
2024-04-08T20:57:58.727Z,-16.4444,-172.8728,10,5.2,mww,65,46,2.732,0.87,us,us7000mav6,2024-04-27T20:06:25.562Z,"112 km ESE of Hihifo, Tonga",earthquake,8.59,1.841,0.08,15,reviewed,us,us
2024-04-08T03:10:17.316Z,-30.7975,-178.4494,109.823,5.1,mb,62,43,1.598,0.92,us,us7000maq4,2024-05-15T23:10:56.040Z,"Kermadec Islands, New Zealand",earthquake,12.55,4.819,0.042,187,reviewed,us,us
2024-04-08T01:25:29.990Z,31.6574,131.3806,53.993,5.1,mww,117,24,0.806,0.61,us,us7000mapp,2024-05-08T23:01:14.040Z,"6 km NNE of Nichinan, Japan",earthquake,3.27,4.31,0.058,29,reviewed,us,us
2024-04-07T20:47:58.649Z,41.8492,82.1566,10,5,mb,79,76,2.3,0.59,us,us7000manu,2024-04-20T17:01:23.040Z,"65 km WNW of Kuqa, China",earthquake,7.02,1.801,0.038,227,reviewed,us,us
2024-04-07T17:49:32.447Z,13.8143,-88.9836,193.139,5,mb,78,87,0.11,0.78,us,us7000man5,2024-05-10T18:29:15.251Z,"2 km S of Tenancingo, El Salvador",earthquake,8.54,5.097,0.026,477,reviewed,us,us
2024-04-07T17:46:18.514Z,-6.5439,103.935,39.626,5.2,mb,94,34,2.378,0.75,us,us7000man4,2024-04-20T16:28:49.288Z,"191 km SW of Bandar Lampung, Indonesia",earthquake,3.2,6.283,0.045,163,reviewed,us,us
2024-04-07T14:57:16.495Z,-8.9592,118.6205,10,5,mb,45,86,4.444,0.86,us,us7000mamb,2024-04-28T13:25:08.040Z,"49 km SSE of Dompu, Indonesia",earthquake,9.27,1.851,0.088,41,reviewed,us,us
2024-04-07T08:46:17.940Z,41.8956,82.2688,10,5.1,mb,247,44,2.394,0.6,us,us7000makt,2024-04-30T23:32:17.342Z,"58 km WNW of Kuqa, China",earthquake,5.86,1.738,0.039,212,reviewed,us,us
2024-04-07T07:25:06.984Z,-6.3877,149.2718,47.071,5.1,mb,99,57,3.655,0.49,us,us7000make,2024-05-11T12:31:07.040Z,"36 km WSW of Kandrian, Papua New Guinea",earthquake,10.42,5.862,0.06,90,reviewed,us,us
2024-04-07T05:23:42.813Z,-59.4196,-17.7451,10,5.4,mww,65,56,11.459,0.72,us,us7000majx,2024-04-17T13:55:26.423Z,east of the South Sandwich Islands,earthquake,11.87,1.821,0.11,8,reviewed,us,us
2024-04-07T02:38:40.622Z,-21.9824,170.2141,38.57,5.1,mww,42,90,2.639,0.83,us,us7000maj2,2024-04-26T01:28:30.040Z,"246 km E of Tadine, New Caledonia",earthquake,9.74,7.293,0.063,24,reviewed,us,us
2024-04-06T12:25:42.820Z,-4.0281,142.903,63.264,5,mb,89,80,2.662,0.66,us,us7000mag1,2024-04-20T15:19:58.394Z,"22 km NNE of Ambunti, Papua New Guinea",earthquake,9.52,6.672,0.056,101,reviewed,us,us
2024-04-06T10:47:12.712Z,23.8592,121.6766,34.184,5.2,mww,66,72,0.58,0.73,us,us7000mafi,2024-05-02T00:49:36.040Z,"14 km SSE of Hualien City, Taiwan",earthquake,4.17,4.303,0.057,30,reviewed,us,us
2024-04-06T08:24:30.650Z,-3.277,138.2881,65.268,5,mb,69,76,2.528,0.45,us,us7000maep,2024-04-21T06:28:49.040Z,"251 km N of Agats, Indonesia",earthquake,9.51,7.367,0.07,65,reviewed,us,us
2024-04-06T06:31:14.690Z,-3.9239,-102.9934,10,5.1,mww,81,159,13.099,0.51,us,us7000madp,2024-04-21T06:05:25.040Z,central East Pacific Rise,earthquake,13.93,1.925,0.078,16,reviewed,us,us
2024-04-06T02:29:22.579Z,27.1437,103.4717,10,5,mww,106,33,6.141,0.84,us,us7000mack,2024-04-25T21:12:38.146Z,"30 km SW of Zhaotong, China",earthquake,6.4,1.59,0.066,22,reviewed,us,us
2024-04-06T01:37:49.290Z,23.6327,122.0266,10,5,mb,76,87,0.711,0.85,us,us7000mace,2024-04-25T22:52:14.040Z,"57 km SE of Hualien City, Taiwan",earthquake,4.27,1.831,0.047,146,reviewed,us,us
2024-04-06T00:12:17.749Z,40.8775,143.2258,26.386,5.4,mww,144,48,1.138,0.46,us,us7000mac0,2024-04-21T00:41:32.846Z,"141 km S of Honchō, Japan",earthquake,7.12,1.944,0.071,19,reviewed,us,us
2024-04-05T20:32:13.197Z,-18.147,-174.4561,114.688,5.6,mww,233,24,3.088,0.82,us,us7000maah,2024-05-01T19:12:51.220Z,"74 km NW of Neiafu, Tonga",earthquake,7.95,3.616,0.056,31,reviewed,us,us
2024-04-05T12:45:37.262Z,26.5187,97.0016,56.669,5.8,mb,156,22,5.622,0.69,us,us7000ma59,2024-05-13T21:37:47.743Z,"39 km NNE of Sarupathar, India",earthquake,8.09,4.921,0.031,389,reviewed,us,us
2024-04-05T11:03:16.357Z,19.1103,145.3659,222,6.8,mww,199,31,3.869,0.85,us,us7000ma2w,2024-05-13T21:36:33.140Z,"Maug Islands region, Northern Mariana Islands",earthquake,8.22,1.918,0.027,136,reviewed,us,us
2024-04-05T09:01:55.258Z,15.2716,-93.6043,77.926,5,mww,50,136,1.733,0.96,us,us7000ma26,2024-05-02T05:42:23.854Z,"48 km WSW of El Palmarcito, Mexico",earthquake,7.45,5.601,0.041,57,reviewed,us,us
2024-04-05T04:50:51.155Z,24.0835,121.6824,20.378,5,mww,81,57,0.647,0.74,us,us7000ma1f,2024-05-01T23:44:29.040Z,"14 km NE of Hualien City, Taiwan",earthquake,3.74,4.244,0.093,11,reviewed,us,us
2024-04-05T02:30:02.555Z,14.9227,-44.9831,10,5,mb,75,44,12.323,0.62,us,us7000ma0r,2024-04-25T22:03:10.797Z,northern Mid-Atlantic Ridge,earthquake,4.46,1.823,0.037,229,reviewed,us,us
2024-04-04T23:46:40.169Z,7.9582,-38.0882,10,5.1,mb,105,45,19.203,0.53,us,us7000m9zx,2024-04-20T23:36:32.438Z,central Mid-Atlantic Ridge,earthquake,8.88,1.558,0.041,191,reviewed,us,us
2024-04-04T23:37:28.670Z,7.9741,-38.1448,10,5.3,mww,81,30,13.891,0.55,us,us7000m9zr,2024-04-16T04:28:58.463Z,central Mid-Atlantic Ridge,earthquake,10.77,1.812,0.086,13,reviewed,us,us
2024-04-04T23:18:23.674Z,8.039,-38.114,10,5,mb,40,79,23.812,0.4,us,us7000m9zn,2024-04-21T00:52:20.211Z,central Mid-Atlantic Ridge,earthquake,11.02,1.856,0.074,58,reviewed,us,us
2024-04-04T20:31:49.325Z,41.9769,142.4449,63.264,5,mww,99,91,0.532,0.64,us,us7000m9z0,2024-04-26T14:04:28.699Z,"34 km SW of Urakawa, Japan",earthquake,5.79,5.91,0.069,20,reviewed,us,us
2024-04-04T16:04:29.331Z,33.1425,76.7968,9.571,5,mww,86,53,7.497,0.81,us,us7000m9w5,2024-04-27T19:43:58.800Z,"36 km SSW of Padam, India",earthquake,7.93,3.779,0.073,18,reviewed,us,us
2024-04-04T07:38:05.187Z,12.8955,-88.8866,54.6,5.1,mww,196,136,0.791,0.63,us,us7000m9u3,2024-04-21T04:46:46.547Z,"56 km SW of Puerto El Triunfo, El Salvador",earthquake,6.24,5.047,0.055,32,reviewed,us,us
2024-04-04T03:16:30.313Z,37.7104,141.856,29,6.1,mww,304,59,2.7,0.64,us,us7000m9sq,2024-04-27T23:15:10.098Z,"77 km E of Minami-Sōma, Japan",earthquake,6.43,1.705,0.046,45,reviewed,us,us
2024-04-04T00:39:38.283Z,38.4599,90.8993,10,5.1,mww,253,28,8.737,0.68,us,us7000m9rx,2024-04-29T00:16:36.040Z,"194 km ESE of Bingtuan Sanshiliu Tuan, China",earthquake,6.65,1.766,0.059,28,reviewed,us,us
2024-04-04T00:19:52.287Z,-32.8864,-178.5121,10,5,mb,44,132,3.648,0.76,us,us7000m9rq,2024-04-25T00:53:35.040Z,south of the Kermadec Islands,earthquake,13.71,1.846,0.113,25,reviewed,us,us
2024-04-03T13:51:56.776Z,-36.9529,-72.9395,35.977,5.2,mww,111,48,0.287,1.16,us,us7000m9lk,2024-05-13T06:25:18.040Z,"8 km ESE of Chiguayante, Chile",earthquake,6.06,5.204,0.086,13,reviewed,us,us
2024-04-03T09:02:16.540Z,-5.8798,112.3198,10,5.2,mww,62,54,2.199,0.7,us,us7000m9ke,2024-04-20T06:18:43.042Z,"110 km N of Paciran, Indonesia",earthquake,6.91,1.862,0.089,12,reviewed,us,us
2024-04-03T04:51:22.460Z,8.5051,126.6773,67.064,5.1,mb,73,66,1.794,0.45,us,us7000m9j3,2024-05-02T00:19:36.040Z,"40 km ENE of Hinatuan, Philippines",earthquake,8.28,5.518,0.044,169,reviewed,us,us
2024-04-03T03:32:22.685Z,-10.382,-75.4725,9.277,5,mb,71,100,2.086,0.62,us,us7000m9ie,2024-05-02T00:01:27.271Z,"22 km NNW of Oxapampa, Peru",earthquake,7.28,3.594,0.038,217,reviewed,us,us
2024-04-03T03:01:07.487Z,-31.825,77.4355,10,5,mb,64,32,5.958,0.67,us,us7000m9ia,2024-05-01T23:41:40.040Z,Mid-Indian Ridge,earthquake,10.85,1.751,0.073,59,reviewed,us,us
2024-04-03T02:28:16.568Z,24.1664,121.818,13.194,5.1,mwr,107,65,0.643,0.64,us,us7000m9ht,2024-05-01T23:25:27.218Z,"30 km NE of Hualien City, Taiwan",earthquake,3.49,3.479,0.075,17,reviewed,us,us
2024-04-03T02:23:27.076Z,24.2305,121.6344,35.749,5,mb,58,77,0.497,0.81,us,us7000mbf5,2024-05-01T23:22:44.040Z,"28 km N of Hualien City, Taiwan",earthquake,3.19,5.59,0.059,90,reviewed,us,us
2024-04-03T02:14:36.488Z,24.1954,121.9338,41.798,5.7,mwr,131,24,0.694,0.78,us,us7000m9hp,2024-05-01T23:25:49.064Z,"41 km NE of Hualien City, Taiwan",earthquake,4.24,4.338,0.06,27,reviewed,us,us
2024-04-03T02:02:05.440Z,0.9959,-85.2876,10,5.1,mb,109,70,5.266,0.62,us,us7000m9hl,2024-05-01T23:06:20.040Z,off the coast of Ecuador,earthquake,7.8,1.547,0.037,233,reviewed,us,us
2024-04-03T01:53:57.455Z,23.8817,121.5533,22.545,5.1,mb,64,69,0.541,0.66,us,us7000m9hk,2024-05-01T23:01:14.040Z,"11 km SSW of Hualien City, Taiwan",earthquake,2.36,4.292,0.042,185,reviewed,us,us
